customer_id,city,signup_date,customer_tier,preferred_contact_method,signup_year,signup_month,signup_quarter
12116,Pretoria,2024-06-16,Silver,Email,2024.0,6.0,2.0
50485,Johannesburg,2025-03-18,Silver,Call,2025.0,3.0,1.0
9778,Durban,2022-08-24,Bronze,Email,2022.0,8.0,3.0
37555,Unknown,2023-11-04,Bronze,Email,2023.0,11.0,4.0
5698,Durban,2022-12-27,Bronze,Call,2022.0,12.0,4.0
53410,Pretoria,2024-03-20,Bronze,Email,2024.0,3.0,1.0
491,Cape Town,2024-08-16,Gold,Whatsapp,2024.0,8.0,3.0
27983,Durban,2023-01-14,Silver,Sms,2023.0,1.0,1.0
30120,Unknown,2022-03-30,Bronze,Email,2022.0,3.0,1.0
13811,Johannesburg,2023-02-22,Silver,Sms,2023.0,2.0,1.0
36975,Pretoria,2022-10-24,Silver,Email,2022.0,10.0,4.0
54263,Pretoria,2021-08-30,Silver,Email,2021.0,8.0,3.0
54592,Pretoria,2021-11-28,Bronze,Call,2021.0,11.0,4.0
39525,Johannesburg,2024-12-08,Bronze,Email,2024.0,12.0,4.0
35615,Pretoria,2023-04-27,Silver,Email,2023.0,4.0,2.0
36731,Unknown,2025-06-21,Silver,Email,2025.0,6.0,2.0
12165,Pretoria,2021-11-24,Bronze,Sms,2021.0,11.0,4.0
22024,Unknown,2025-05-14,Silver,Email,2025.0,5.0,2.0
41883,Unknown,2025-04-14,Gold,Sms,2025.0,4.0,2.0
43356,Cape Town,2026-01-04,Bronze,Email,2026.0,1.0,1.0
7454,Unknown,2023-07-19,Silver,Whatsapp,2023.0,7.0,3.0
30915,Unknown,2025-11-11,Silver,Sms,2025.0,11.0,4.0
33750,Cape Town,2021-06-22,Bronze,Email,2021.0,6.0,2.0
56200,Pretoria,2025-07-27,Bronze,Sms,2025.0,7.0,3.0
56271,Cape Town,2024-07-15,Bronze,Whatsapp,2024.0,7.0,3.0
24366,Cape Town,2022-04-24,Silver,Call,2022.0,4.0,2.0
20875,Pretoria,2021-12-06,Bronze,Email,2021.0,12.0,4.0
23822,Pretoria,2021-07-18,Silver,Sms,2021.0,7.0,3.0
37379,Durban,2024-09-24,Silver,Email,2024.0,9.0,3.0
16005,Pretoria,2023-10-26,Silver,Email,2023.0,10.0,4.0
54776,Durban,2025-12-02,Bronze,Email,2025.0,12.0,4.0
50848,Unknown,2024-10-16,Gold,Email,2024.0,10.0,4.0
50965,Pretoria,2025-06-17,Bronze,Email,2025.0,6.0,2.0
2594,Cape Town,2026-02-25,Gold,Sms,2026.0,2.0,1.0
56542,Pretoria,2023-09-03,Silver,Email,2023.0,9.0,3.0
31199,Pretoria,2023-05-25,Bronze,Email,2023.0,5.0,2.0
55297,Johannesburg,2023-12-17,Bronze,Whatsapp,2023.0,12.0,4.0
3629,Durban,2023-09-10,Bronze,Email,2023.0,9.0,3.0
48666,Pretoria,2021-12-26,Bronze,Email,2021.0,12.0,4.0
25003,Johannesburg,2022-10-13,Bronze,Email,2022.0,10.0,4.0
31623,Cape Town,2023-06-28,Bronze,Call,2023.0,6.0,2.0
47448,Johannesburg,2021-08-28,Bronze,Email,2021.0,8.0,3.0
34209,Durban,2022-08-14,Gold,Email,2022.0,8.0,3.0
7022,Cape Town,2026-05-18,Bronze,Email,2026.0,5.0,2.0
39683,Cape Town,2023-06-19,Bronze,Email,2023.0,6.0,2.0
57191,Pretoria,2026-09-03,Silver,Sms,2026.0,9.0,3.0
1198,Cape Town,2025-03-25,Bronze,Call,2025.0,3.0,1.0
7051,Durban,2024-01-15,Silver,Email,2024.0,1.0,1.0
36160,Pretoria,2020-08-13,Gold,Email,2020.0,8.0,3.0
5454,Cape Town,2022-03-02,Gold,Email,2022.0,3.0,1.0
5039,Cape Town,2024-07-19,Bronze,Whatsapp,2024.0,7.0,3.0
57529,Durban,2022-01-09,Bronze,Email,2022.0,1.0,1.0
45505,Unknown,2023-07-05,Gold,Whatsapp,2023.0,7.0,3.0
27552,Cape Town,2022-09-16,Bronze,Email,2022.0,9.0,3.0
42941,Pretoria,2023-01-12,Silver,Email,2023.0,1.0,1.0
55632,Johannesburg,2022-06-23,Silver,Whatsapp,2022.0,6.0,2.0
57767,Pretoria,2023-12-12,Gold,Call,2023.0,12.0,4.0
17632,Pretoria,2023-04-13,Gold,Whatsapp,2023.0,4.0,2.0
44645,Pretoria,2024-11-14,Gold,Email,2024.0,11.0,4.0
29935,Pretoria,2025-12-02,Bronze,Sms,2025.0,12.0,4.0
26740,Pretoria,2021-08-21,Bronze,Email,2021.0,8.0,3.0
12836,Pretoria,2026-01-01,Gold,Email,2026.0,1.0,1.0
40478,Pretoria,2025-10-20,Gold,Whatsapp,2025.0,10.0,4.0
53113,Pretoria,2025-03-13,Silver,Email,2025.0,3.0,1.0
32067,Durban,2023-02-12,Bronze,Whatsapp,2023.0,2.0,1.0
8964,Durban,2024-11-02,Silver,Whatsapp,2024.0,11.0,4.0
18052,Cape Town,2025-01-19,Bronze,Whatsapp,2025.0,1.0,1.0
39600,Durban,2023-04-27,Silver,Email,2023.0,4.0,2.0
17338,Durban,2024-01-01,Gold,Email,2024.0,1.0,1.0
57548,Cape Town,2026-01-02,Bronze,Call,2026.0,1.0,1.0
12748,Unknown,2025-07-03,Silver,Email,2025.0,7.0,3.0
35418,Durban,2024-01-24,Bronze,Sms,2024.0,1.0,1.0
3779,Pretoria,2025-10-09,Bronze,Email,2025.0,10.0,4.0
47817,Johannesburg,2022-03-04,Bronze,Email,2022.0,3.0,1.0
48101,Durban,2026-12-01,Silver,Email,2026.0,12.0,4.0
20661,Cape Town,2024-01-03,Bronze,Email,2024.0,1.0,1.0
10374,Cape Town,2024-09-24,Bronze,Email,2024.0,9.0,3.0
15284,Johannesburg,2024-01-18,Bronze,Email,2024.0,1.0,1.0
57681,Pretoria,2025-02-14,Bronze,Email,2025.0,2.0,1.0
56208,Johannesburg,2022-02-02,Bronze,Email,2022.0,2.0,1.0
28731,Pretoria,2025-05-08,Silver,Call,2025.0,5.0,2.0
21673,Unknown,2022-07-20,Silver,Email,2022.0,7.0,3.0
10047,Cape Town,2022-12-23,Gold,Call,2022.0,12.0,4.0
2461,Johannesburg,2024-08-14,Bronze,Email,2024.0,8.0,3.0
38119,Pretoria,2023-08-17,Silver,Email,2023.0,8.0,3.0
51588,Durban,2026-02-02,Silver,Call,2026.0,2.0,1.0
37159,Johannesburg,2026-05-19,Gold,Email,2026.0,5.0,2.0
33818,Durban,2025-09-26,Silver,Email,2025.0,9.0,3.0
15800,Pretoria,2025-05-12,Silver,Email,2025.0,5.0,2.0
12727,Unknown,2024-07-12,Silver,Whatsapp,2024.0,7.0,3.0
34827,Cape Town,2023-09-23,Silver,Email,2023.0,9.0,3.0
48088,Pretoria,2023-05-03,Bronze,Whatsapp,2023.0,5.0,2.0
17961,Durban,2022-05-22,Gold,Email,2022.0,5.0,2.0
43519,Pretoria,2025-09-26,Gold,Email,2025.0,9.0,3.0
15467,Cape Town,2021-05-08,Bronze,Whatsapp,2021.0,5.0,2.0
44249,Pretoria,2022-11-21,Bronze,Call,2022.0,11.0,4.0
3267,Unknown,2022-04-16,Silver,Email,2022.0,4.0,2.0
6926,Unknown,2021-04-22,Gold,Call,2021.0,4.0,2.0
10556,Johannesburg,2023-08-06,Gold,Sms,2023.0,8.0,3.0
2501,Unknown,2025-09-01,Bronze,Email,2025.0,9.0,3.0
51975,Durban,2022-08-03,Silver,Email,2022.0,8.0,3.0
29508,Cape Town,2024-07-23,Bronze,Whatsapp,2024.0,7.0,3.0
52624,Pretoria,2025-05-03,Silver,Email,2025.0,5.0,2.0
24034,Cape Town,2021-07-17,Bronze,Email,2021.0,7.0,3.0
26828,Unknown,2026-06-26,Gold,Email,2026.0,6.0,2.0
37513,Pretoria,2024-10-10,Bronze,Whatsapp,2024.0,10.0,4.0
54005,Durban,2024-04-26,Gold,Email,2024.0,4.0,2.0
12262,Unknown,2023-10-10,Bronze,Email,2023.0,10.0,4.0
23096,Johannesburg,2021-09-01,Silver,Call,2021.0,9.0,3.0
22673,Pretoria,2025-10-15,Silver,Email,2025.0,10.0,4.0
44964,Pretoria,2026-03-29,Silver,Whatsapp,2026.0,3.0,1.0
48248,Durban,2026-01-03,Bronze,Email,2026.0,1.0,1.0
46953,Pretoria,2025-04-24,Silver,Email,2025.0,4.0,2.0
180,Durban,2023-03-27,Silver,Sms,2023.0,3.0,1.0
49379,Cape Town,2023-05-05,Gold,Email,2023.0,5.0,2.0
53049,Durban,2021-11-02,Gold,Call,2021.0,11.0,4.0
20203,Pretoria,2026-06-28,Silver,Sms,2026.0,6.0,2.0
17412,Unknown,2024-04-05,Bronze,Email,2024.0,4.0,2.0
14904,Cape Town,2022-07-22,Silver,Email,2022.0,7.0,3.0
47305,Pretoria,2026-06-12,Bronze,Email,2026.0,6.0,2.0
15548,Pretoria,2026-04-01,Silver,Email,2026.0,4.0,2.0
4141,Cape Town,2021-04-23,Silver,Email,2021.0,4.0,2.0
2860,Pretoria,2021-02-13,Bronze,Email,2021.0,2.0,1.0
22690,Pretoria,2024-06-30,Bronze,Email,2024.0,6.0,2.0
24684,Johannesburg,2024-09-22,Gold,Email,2024.0,9.0,3.0
24708,Cape Town,2022-02-15,Silver,Email,2022.0,2.0,1.0
13336,Cape Town,2022-08-13,Bronze,Email,2022.0,8.0,3.0
12751,Unknown,2023-07-09,Bronze,Email,2023.0,7.0,3.0
32244,Durban,2026-01-24,Bronze,Email,2026.0,1.0,1.0
39285,Cape Town,2024-05-14,Bronze,Email,2024.0,5.0,2.0
51948,Johannesburg,2024-10-09,Bronze,Sms,2024.0,10.0,4.0
9198,Cape Town,2023-04-24,Gold,Email,2023.0,4.0,2.0
28148,Unknown,2026-05-18,Silver,Whatsapp,2026.0,5.0,2.0
33480,Pretoria,2026-05-22,Silver,Email,2026.0,5.0,2.0
43535,Cape Town,2024-05-19,Bronze,Email,2024.0,5.0,2.0
12092,Unknown,2022-03-15,Bronze,Sms,2022.0,3.0,1.0
49546,Johannesburg,2025-08-29,Bronze,Whatsapp,2025.0,8.0,3.0
52822,Unknown,2024-12-06,Bronze,Whatsapp,2024.0,12.0,4.0
44505,Johannesburg,2025-03-04,Gold,Email,2025.0,3.0,1.0
31312,Cape Town,2022-02-18,Bronze,Call,2022.0,2.0,1.0
38498,Pretoria,2026-05-22,Bronze,Email,2026.0,5.0,2.0
4090,Durban,2026-05-07,Silver,Call,2026.0,5.0,2.0
15262,Durban,2022-10-25,Bronze,Email,2022.0,10.0,4.0
7223,Pretoria,2025-07-06,Gold,Email,2025.0,7.0,3.0
33840,Unknown,2025-12-19,Bronze,Whatsapp,2025.0,12.0,4.0
55890,Unknown,2023-07-15,Gold,Sms,2023.0,7.0,3.0
17331,Pretoria,2026-06-01,Bronze,Email,2026.0,6.0,2.0
28808,Johannesburg,2023-04-05,Silver,Email,2023.0,4.0,2.0
24408,Pretoria,2026-02-28,Bronze,Email,2026.0,2.0,1.0
7720,Pretoria,2021-10-21,Bronze,Email,2021.0,10.0,4.0
40532,Pretoria,2023-06-15,Silver,Whatsapp,2023.0,6.0,2.0
4820,Pretoria,2024-09-27,Bronze,Email,2024.0,9.0,3.0
34356,Pretoria,2025-01-09,Silver,Email,2025.0,1.0,1.0
4438,Johannesburg,2023-02-14,Bronze,Email,2023.0,2.0,1.0
48683,Cape Town,2025-05-14,Bronze,Email,2025.0,5.0,2.0
11563,Pretoria,2021-07-24,Silver,Whatsapp,2021.0,7.0,3.0
40237,Cape Town,2026-04-07,Bronze,Whatsapp,2026.0,4.0,2.0
17509,Pretoria,2022-07-01,Silver,Email,2022.0,7.0,3.0
34937,Johannesburg,2023-08-10,Bronze,Email,2023.0,8.0,3.0
8292,Cape Town,2025-04-17,Bronze,Email,2025.0,4.0,2.0
47402,Cape Town,2024-02-17,Gold,Call,2024.0,2.0,1.0
37107,Cape Town,2026-06-06,Gold,Whatsapp,2026.0,6.0,2.0
10281,Durban,2022-07-13,Bronze,Whatsapp,2022.0,7.0,3.0
6126,Pretoria,2022-12-06,Bronze,Call,2022.0,12.0,4.0
1762,Pretoria,2025-02-11,Gold,Email,2025.0,2.0,1.0
10887,Cape Town,2024-07-17,Silver,Email,2024.0,7.0,3.0
13255,Unknown,2022-12-12,Silver,Whatsapp,2022.0,12.0,4.0
29143,Pretoria,2021-04-25,Bronze,Email,2021.0,4.0,2.0
38105,Johannesburg,2023-10-15,Gold,Call,2023.0,10.0,4.0
37514,Durban,2021-11-19,Silver,Email,2021.0,11.0,4.0
32320,Cape Town,2025-10-21,Bronze,Whatsapp,2025.0,10.0,4.0
44305,Durban,2022-07-12,Bronze,Email,2022.0,7.0,3.0
33032,Cape Town,2023-04-04,Bronze,Email,2023.0,4.0,2.0
8359,Johannesburg,2025-12-19,Silver,Email,2025.0,12.0,4.0
48401,Johannesburg,2021-08-07,Silver,Email,2021.0,8.0,3.0
38191,Johannesburg,2024-01-28,Gold,Sms,2024.0,1.0,1.0
22908,Durban,2024-10-28,Bronze,Email,2024.0,10.0,4.0
16558,Pretoria,2025-12-21,Bronze,Email,2025.0,12.0,4.0
27697,Cape Town,2022-04-29,Bronze,Email,2022.0,4.0,2.0
21106,Durban,2022-12-24,Bronze,Email,2022.0,12.0,4.0
28261,Cape Town,2026-01-20,Bronze,Sms,2026.0,1.0,1.0
14311,Cape Town,2023-05-29,Silver,Sms,2023.0,5.0,2.0
49094,Unknown,2023-12-31,Silver,Whatsapp,2023.0,12.0,4.0
40577,Cape Town,2026-02-07,Silver,Sms,2026.0,2.0,1.0
23863,Cape Town,2022-01-18,Gold,Email,2022.0,1.0,1.0
15404,Durban,2025-08-28,Gold,Email,2025.0,8.0,3.0
33153,Unknown,2022-09-28,Gold,Email,2022.0,9.0,3.0
39047,Cape Town,2025-10-17,Bronze,Call,2025.0,10.0,4.0
29303,Cape Town,2023-03-07,Gold,Whatsapp,2023.0,3.0,1.0
27688,Pretoria,2024-01-20,Silver,Email,2024.0,1.0,1.0
29330,Unknown,2023-06-03,Bronze,Email,2023.0,6.0,2.0
21595,Unknown,2025-03-22,Bronze,Call,2025.0,3.0,1.0
36298,Cape Town,2022-08-08,Bronze,Email,2022.0,8.0,3.0
53437,Cape Town,2023-01-30,Gold,Email,2023.0,1.0,1.0
34417,Cape Town,2022-07-29,Bronze,Email,2022.0,7.0,3.0
56222,Cape Town,2023-05-03,Bronze,Call,2023.0,5.0,2.0
8556,Pretoria,2024-07-30,Bronze,Whatsapp,2024.0,7.0,3.0
17890,Unknown,2023-02-08,Bronze,Email,2023.0,2.0,1.0
24019,Johannesburg,2021-02-15,Bronze,Sms,2021.0,2.0,1.0
29417,Johannesburg,2021-03-28,Bronze,Email,2021.0,3.0,1.0
1187,Pretoria,2023-03-01,Bronze,Email,2023.0,3.0,1.0
22943,Cape Town,2025-12-24,Gold,Whatsapp,2025.0,12.0,4.0
1144,Johannesburg,2024-02-06,Silver,Email,2024.0,2.0,1.0
54185,Pretoria,2021-02-14,Bronze,Email,2021.0,2.0,1.0
52227,Cape Town,2024-09-01,Silver,Sms,2024.0,9.0,3.0
48570,Pretoria,2025-01-24,Silver,Email,2025.0,1.0,1.0
26803,Durban,2024-02-07,Bronze,Email,2024.0,2.0,1.0
3664,Unknown,2022-05-12,Silver,Email,2022.0,5.0,2.0
14890,Johannesburg,2023-08-28,Bronze,Email,2023.0,8.0,3.0
11613,Pretoria,2024-03-12,Gold,Sms,2024.0,3.0,1.0
6845,Unknown,2023-07-21,Bronze,Whatsapp,2023.0,7.0,3.0
43653,Durban,2021-04-15,Silver,Email,2021.0,4.0,2.0
1799,Johannesburg,2022-06-20,Gold,Whatsapp,2022.0,6.0,2.0
49402,Unknown,2025-02-19,Silver,Call,2025.0,2.0,1.0
1674,Cape Town,2025-05-03,Silver,Whatsapp,2025.0,5.0,2.0
44575,Pretoria,2022-09-24,Bronze,Email,2022.0,9.0,3.0
18607,Pretoria,2024-04-04,Gold,Email,2024.0,4.0,2.0
18606,Cape Town,2024-11-18,Gold,Email,2024.0,11.0,4.0
33824,Johannesburg,2023-11-20,Bronze,Email,2023.0,11.0,4.0
14330,Johannesburg,2024-11-02,Bronze,Email,2024.0,11.0,4.0
6346,Johannesburg,2023-09-13,Silver,Email,2023.0,9.0,3.0
55659,Pretoria,2025-09-05,Bronze,Sms,2025.0,9.0,3.0
31095,Pretoria,2022-03-20,Bronze,Email,2022.0,3.0,1.0
18850,Pretoria,2026-02-19,Bronze,Sms,2026.0,2.0,1.0
37604,Johannesburg,2021-01-20,Gold,Call,2021.0,1.0,1.0
49218,Unknown,2021-07-28,Bronze,Call,2021.0,7.0,3.0
47915,Johannesburg,2023-06-16,Silver,Email,2023.0,6.0,2.0
20059,Pretoria,2024-10-14,Silver,Whatsapp,2024.0,10.0,4.0
37094,Cape Town,2024-04-20,Silver,Call,2024.0,4.0,2.0
56480,Cape Town,2025-12-06,Silver,Email,2025.0,12.0,4.0
28868,Durban,2023-02-25,Silver,Email,2023.0,2.0,1.0
51495,Johannesburg,2025-03-23,Bronze,Email,2025.0,3.0,1.0
27139,Cape Town,2025-03-02,Bronze,Email,2025.0,3.0,1.0
51000,Cape Town,2021-03-01,Bronze,Email,2021.0,3.0,1.0
40034,Cape Town,2021-07-02,Silver,Email,2021.0,7.0,3.0
38413,Pretoria,2023-01-29,Silver,Email,2023.0,1.0,1.0
27307,Durban,2020-04-10,Bronze,Call,2020.0,4.0,2.0
20363,Pretoria,2026-04-04,Gold,Email,2026.0,4.0,2.0
10637,Pretoria,2024-05-08,Bronze,Whatsapp,2024.0,5.0,2.0
10970,Cape Town,2024-05-17,Bronze,Email,2024.0,5.0,2.0
57289,Cape Town,2024-10-16,Silver,Whatsapp,2024.0,10.0,4.0
31854,Durban,2023-02-21,Bronze,Email,2023.0,2.0,1.0
45062,Cape Town,2022-01-04,Silver,Sms,2022.0,1.0,1.0
37747,Pretoria,2025-08-12,Bronze,Email,2025.0,8.0,3.0
21140,Pretoria,2022-05-10,Bronze,Email,2022.0,5.0,2.0
15915,Cape Town,2023-12-31,Bronze,Email,2023.0,12.0,4.0
10788,Cape Town,2023-10-10,Silver,Email,2023.0,10.0,4.0
21375,Unknown,2023-05-30,Bronze,Email,2023.0,5.0,2.0
24041,Pretoria,2024-04-21,Bronze,Whatsapp,2024.0,4.0,2.0
17706,Cape Town,2023-12-06,Silver,Call,2023.0,12.0,4.0
36465,Cape Town,2023-04-19,Bronze,Email,2023.0,4.0,2.0
40751,Cape Town,2023-05-18,Silver,Email,2023.0,5.0,2.0
33100,Pretoria,2026-05-19,Gold,Email,2026.0,5.0,2.0
794,Pretoria,2023-01-07,Gold,Email,2023.0,1.0,1.0
7031,Pretoria,2024-11-29,Bronze,Sms,2024.0,11.0,4.0
51618,Johannesburg,2023-02-23,Bronze,Email,2023.0,2.0,1.0
51485,Pretoria,2021-10-03,Bronze,Whatsapp,2021.0,10.0,4.0
51388,Cape Town,2025-10-27,Silver,Email,2025.0,10.0,4.0
19507,Durban,2025-08-05,Silver,Whatsapp,2025.0,8.0,3.0
34899,Cape Town,2021-02-10,Gold,Email,2021.0,2.0,1.0
31286,Cape Town,2021-10-10,Silver,Email,2021.0,10.0,4.0
36354,Unknown,2022-02-08,Bronze,Whatsapp,2022.0,2.0,1.0
8942,Cape Town,2021-12-22,Bronze,Email,2021.0,12.0,4.0
21148,Johannesburg,2024-09-18,Silver,Sms,2024.0,9.0,3.0
51364,Cape Town,2026-01-27,Silver,Whatsapp,2026.0,1.0,1.0
47148,Cape Town,2024-07-16,Silver,Email,2024.0,7.0,3.0
6026,Johannesburg,2026-02-15,Bronze,Email,2026.0,2.0,1.0
39382,Johannesburg,2025-12-28,Bronze,Whatsapp,2025.0,12.0,4.0
14101,Johannesburg,2026-01-16,Silver,Email,2026.0,1.0,1.0
9923,Durban,2022-09-21,Bronze,Email,2022.0,9.0,3.0
56047,Johannesburg,2021-05-26,Silver,Whatsapp,2021.0,5.0,2.0
58699,Pretoria,2021-09-16,Silver,Sms,2021.0,9.0,3.0
32074,Unknown,2024-11-17,Gold,Whatsapp,2024.0,11.0,4.0
868,Durban,2025-02-28,Bronze,Sms,2025.0,2.0,1.0
11915,Durban,2021-06-13,Gold,Email,2021.0,6.0,2.0
11505,Durban,2025-10-26,Silver,Whatsapp,2025.0,10.0,4.0
12442,Pretoria,2021-06-23,Bronze,Email,2021.0,6.0,2.0
21284,Durban,2023-01-10,Bronze,Call,2023.0,1.0,1.0
15429,Pretoria,2022-01-13,Silver,Email,2022.0,1.0,1.0
30064,Durban,2021-04-02,Bronze,Email,2021.0,4.0,2.0
50259,Pretoria,2023-06-05,Silver,Email,2023.0,6.0,2.0
14607,Unknown,2025-06-30,Silver,Call,2025.0,6.0,2.0
20198,Durban,2026-02-05,Bronze,Email,2026.0,2.0,1.0
17559,Pretoria,2022-09-19,Bronze,Sms,2022.0,9.0,3.0
41941,Cape Town,2022-11-24,Bronze,Call,2022.0,11.0,4.0
22004,Durban,2022-06-14,Silver,Email,2022.0,6.0,2.0
36936,Unknown,2024-09-24,Bronze,Email,2024.0,9.0,3.0
40183,Durban,2023-05-14,Bronze,Email,2023.0,5.0,2.0
44640,Pretoria,2021-08-27,Bronze,Email,2021.0,8.0,3.0
51646,Cape Town,2025-04-30,Bronze,Email,2025.0,4.0,2.0
48218,Unknown,2025-07-03,Bronze,Email,2025.0,7.0,3.0
46841,Pretoria,2022-02-02,Gold,Whatsapp,2022.0,2.0,1.0
22225,Unknown,2021-09-23,Bronze,Whatsapp,2021.0,9.0,3.0
40604,Cape Town,2021-06-10,Bronze,Email,2021.0,6.0,2.0
32992,Unknown,2025-08-21,Bronze,Email,2025.0,8.0,3.0
47962,Unknown,2023-10-13,Bronze,Whatsapp,2023.0,10.0,4.0
29338,Cape Town,2024-10-06,Bronze,Email,2024.0,10.0,4.0
5826,Cape Town,2025-02-21,Silver,Sms,2025.0,2.0,1.0
11989,Cape Town,2024-10-17,Bronze,Whatsapp,2024.0,10.0,4.0
55377,Pretoria,2022-11-08,Bronze,Email,2022.0,11.0,4.0
30399,Durban,2026-03-26,Bronze,Sms,2026.0,3.0,1.0
32527,Pretoria,2022-04-10,Gold,Sms,2022.0,4.0,2.0
55846,Pretoria,2025-12-27,Gold,Whatsapp,2025.0,12.0,4.0
13717,Johannesburg,2023-07-17,Bronze,Sms,2023.0,7.0,3.0
57147,Pretoria,2024-06-24,Bronze,Email,2024.0,6.0,2.0
29473,Unknown,2023-10-14,Silver,Email,2023.0,10.0,4.0
37822,Unknown,2024-09-23,Silver,Email,2024.0,9.0,3.0
34807,Unknown,2025-04-14,Bronze,Email,2025.0,4.0,2.0
19088,Pretoria,2021-09-15,Gold,Whatsapp,2021.0,9.0,3.0
32169,Pretoria,2025-05-24,Bronze,Sms,2025.0,5.0,2.0
23688,Pretoria,2025-01-12,Bronze,Sms,2025.0,1.0,1.0
33216,Pretoria,2021-06-24,Gold,Email,2021.0,6.0,2.0
15260,Johannesburg,2024-07-06,Silver,Email,2024.0,7.0,3.0
58654,Cape Town,2025-05-13,Bronze,Sms,2025.0,5.0,2.0
40487,Cape Town,2025-04-07,Silver,Email,2025.0,4.0,2.0
14552,Unknown,2025-09-10,Gold,Whatsapp,2025.0,9.0,3.0
41650,Cape Town,2021-08-03,Bronze,Email,2021.0,8.0,3.0
21363,Durban,2021-03-29,Silver,Email,2021.0,3.0,1.0
13141,Pretoria,2023-11-01,Silver,Sms,2023.0,11.0,4.0
42550,Cape Town,2022-03-04,Silver,Email,2022.0,3.0,1.0
14624,Cape Town,2024-02-08,Silver,Call,2024.0,2.0,1.0
30997,Cape Town,2026-03-12,Bronze,Email,2026.0,3.0,1.0
41211,Pretoria,2022-06-22,Bronze,Call,2022.0,6.0,2.0
45764,Cape Town,2026-03-05,Silver,Email,2026.0,3.0,1.0
55769,Cape Town,2021-01-08,Gold,Email,2021.0,1.0,1.0
44463,Pretoria,2025-05-06,Gold,Whatsapp,2025.0,5.0,2.0
50800,Johannesburg,2023-07-09,Silver,Email,2023.0,7.0,3.0
25032,Johannesburg,2020-01-02,Silver,Email,2020.0,1.0,1.0
32275,Unknown,2023-11-30,Silver,Call,2023.0,11.0,4.0
19638,Durban,2025-08-06,Bronze,Email,2025.0,8.0,3.0
36745,Cape Town,2021-07-08,Silver,Email,2021.0,7.0,3.0
52744,Cape Town,2022-03-15,Gold,Sms,2022.0,3.0,1.0
48569,Unknown,2023-11-17,Silver,Sms,2023.0,11.0,4.0
7349,Pretoria,2024-12-24,Bronze,Email,2024.0,12.0,4.0
10457,Johannesburg,2021-04-16,Bronze,Email,2021.0,4.0,2.0
34510,Pretoria,2023-11-14,Gold,Whatsapp,2023.0,11.0,4.0
9864,Johannesburg,2021-11-10,Silver,Email,2021.0,11.0,4.0
36060,Pretoria,2026-03-14,Bronze,Email,2026.0,3.0,1.0
46349,Pretoria,2025-09-13,Silver,Email,2025.0,9.0,3.0
46309,Cape Town,2022-12-05,Bronze,Whatsapp,2022.0,12.0,4.0
13943,Johannesburg,2024-11-26,Silver,Email,2024.0,11.0,4.0
53210,Johannesburg,2022-03-10,Gold,Whatsapp,2022.0,3.0,1.0
13355,Johannesburg,2023-09-19,Bronze,Email,2023.0,9.0,3.0
52694,Pretoria,2023-02-04,Gold,Sms,2023.0,2.0,1.0
46016,Pretoria,2022-07-18,Silver,Email,2022.0,7.0,3.0
26539,Cape Town,2020-08-30,Gold,Sms,2020.0,8.0,3.0
26083,Pretoria,2022-09-29,Bronze,Email,2022.0,9.0,3.0
27045,Johannesburg,2022-07-10,Bronze,Sms,2022.0,7.0,3.0
51531,Cape Town,2024-07-29,Bronze,Email,2024.0,7.0,3.0
15676,Cape Town,2024-10-30,Silver,Email,2024.0,10.0,4.0
33989,Cape Town,2026-03-10,Silver,Email,2026.0,3.0,1.0
53042,Cape Town,2026-06-14,Silver,Sms,2026.0,6.0,2.0
46828,Pretoria,2021-06-07,Gold,Sms,2021.0,6.0,2.0
17787,Pretoria,2023-09-19,Silver,Whatsapp,2023.0,9.0,3.0
18174,Johannesburg,2023-01-16,Silver,Email,2023.0,1.0,1.0
49950,Cape Town,2026-08-01,Bronze,Call,2026.0,8.0,3.0
22932,Durban,2023-03-22,Silver,Call,2023.0,3.0,1.0
51734,Johannesburg,2026-06-15,Bronze,Email,2026.0,6.0,2.0
53515,Durban,2022-02-01,Bronze,Email,2022.0,2.0,1.0
8671,Pretoria,2026-05-31,Bronze,Call,2026.0,5.0,2.0
36803,Durban,2023-09-14,Bronze,Email,2023.0,9.0,3.0
37308,Pretoria,2021-02-21,Silver,Email,2021.0,2.0,1.0
9232,Pretoria,2023-08-03,Silver,Sms,2023.0,8.0,3.0
24201,Unknown,2024-01-03,Silver,Whatsapp,2024.0,1.0,1.0
56009,Pretoria,2024-05-06,Bronze,Email,2024.0,5.0,2.0
1695,Johannesburg,2026-03-21,Silver,Email,2026.0,3.0,1.0
26634,Pretoria,2024-09-15,Gold,Email,2024.0,9.0,3.0
2342,Pretoria,2022-03-13,Silver,Whatsapp,2022.0,3.0,1.0
52459,Johannesburg,2022-06-22,Silver,Email,2022.0,6.0,2.0
2010,Cape Town,2026-01-17,Bronze,Call,2026.0,1.0,1.0
32726,Cape Town,2022-03-12,Silver,Email,2022.0,3.0,1.0
26903,Cape Town,2024-02-18,Silver,Email,2024.0,2.0,1.0
44281,Cape Town,2023-02-24,Silver,Whatsapp,2023.0,2.0,1.0
53695,Pretoria,2024-05-16,Silver,Email,2024.0,5.0,2.0
20049,Pretoria,2025-02-26,Silver,Email,2025.0,2.0,1.0
51146,Durban,2025-02-18,Gold,Whatsapp,2025.0,2.0,1.0
24398,Pretoria,2025-08-05,Silver,Call,2025.0,8.0,3.0
