customer_id,city,signup_date,customer_tier,prefered_contact_method
26803,Durban,2/7/2024,Bronze,email
3664, NULL ,5/12/2022,Silver,email
14890,Johannesburg,8/28/2023,NULL, EMAIL 
11613,Pretoria,3/12/2024,Gold,sms
6845, NULL ,21/07/2023,Bronze,whatsapp
43653,Durban,4/15/2021,Silver,email
1799,Johannesburg,6/20/2022,Gold,whatsapp
49402, NULL ,2/19/2025,SILVER,call
1674, cape town ,5/3/2025,SILVER,whatsapp
44575,Pretoria,9/24/2022,Bronze,email
18607,Pretoria,4/4/2024,Gold,Email
18606,Cape Town,11/18/2024,Gold,Email
33824,Johannesburg,"Monday, November 20, 2023",Bronze,email
14330,Johannesburg,11/2/2024,Bronze,Email
6346,Johannesburg,9/13/2023,Silver, EMAIL 
55659,Pretoria,9/5/2025,Bronze,sms
31095,Pretoria,20/03/2022,Bronze,Email
18850,Pretoria,2/19/2026,NULL,sms
37604,Johannesburg,1/20/2021,Gold,call
49218, NULL ,28/07/2021,NULL,call
47915,Johannesburg,6/16/2023,SILVER, EMAIL 
20059,Pretoria,10/14/2024,Silver,whatsapp
37094,Cape Town,4/20/2024,SILVER,call
56480, cape town ,12/6/2025,SILVER,Email
28868,Durban,25/02/2023,Silver, EMAIL 
51495,Johannesburg,3/23/2025,Bronze,email
27139, cape town ,3/2/2025,Bronze, EMAIL 
51000,Cape Town,3/1/2021,Bronze,Email
40034, cape town ,7/2/2021,SILVER, EMAIL 
38413,Pretoria,1/29/2023,Silver,Email
27307,Durban,4/10/2020,Bronze,call
20363,Pretoria,4/4/2026,Gold,Email
10637,Pretoria,5/8/2024,Bronze,whatsapp
10970, cape town ,17/05/2024,Bronze, EMAIL 
57289, cape town ,16/10/2024,SILVER,whatsapp
31854,Durban,2/21/2023,Bronze, EMAIL 
45062, cape town ,1/4/2022,Silver,sms
37747,Pretoria,8/12/2025,Bronze,Email
21140,Pretoria,5/10/2022,Bronze,Email
15915, cape town ,12/31/2023,NULL,Email
10788, cape town ,10/10/2023,Silver,email
21375, NULL ,5/30/2023,NULL, EMAIL 
24041,Pretoria,4/21/2024,Bronze,whatsapp
17706,Cape Town,12/6/2023,SILVER,call
36465,Cape Town,19/04/2023,Bronze,Email
40751,Cape Town,5/18/2023,Silver,email
33100,Pretoria,5/19/2026,Gold,email
794,Pretoria,1/7/2023,Gold,email
7031,Pretoria,29/11/2024,Bronze,sms
51618,Johannesburg,23/02/2023,Bronze,Email
51485,Pretoria,10/3/2021,Bronze,whatsapp
51388, cape town ,10/27/2025,Silver,Email
19507,Durban,8/5/2025,SILVER,whatsapp
34899,Cape Town,2/10/2021,Gold,Email
31286, cape town ,10/10/2021,Silver, EMAIL 
36354, NULL ,2/8/2022,NULL,whatsapp
8942, cape town ,12/22/2021,Bronze,email
21148,Johannesburg,9/18/2024,Silver,sms
51364, cape town ,1/27/2026,SILVER,whatsapp
47148,Cape Town,16/07/2024,Silver, EMAIL 
6026,Johannesburg,2/15/2026,Bronze,email
39382,Johannesburg,12/28/2025,NULL,whatsapp
14101,Johannesburg,1/16/2026,SILVER,Email
9923,Durban,9/21/2022,Bronze,Email
56047,Johannesburg,26/05/2021,SILVER,whatsapp
58699,Pretoria,9/16/2021,SILVER,sms
32074, NULL ,17/11/2024,Gold,whatsapp
868,Durban,28/02/2025,Bronze,sms
11915,Durban,6/13/2021,Gold,email
11505,Durban,10/26/2025,Silver,whatsapp
12442,Pretoria,6/23/2021,Bronze, EMAIL 
21284,Durban,1/10/2023,NULL,call
15429,Pretoria,1/13/2022,Silver,Email
30064,Durban,4/2/2021,Bronze,Email
50259,Pretoria,6/5/2023,Silver,email
14607, NULL ,6/30/2025,Silver,call
20198,Durban,2/5/2026,NULL,email
17559,Pretoria,9/19/2022,Bronze,sms
41941,Cape Town,11/24/2022,Bronze,call
22004,Durban,6/14/2022,SILVER,Email
36936, NULL ,9/24/2024,Bronze,Email
40183,Durban,5/14/2023,Bronze,Email
44640,Pretoria,8/27/2021,Bronze,Email
51646,Cape Town,4/30/2025,Bronze,Email
48218, NULL ,7/3/2025,Bronze,Email
46841,Pretoria,2/2/2022,Gold,whatsapp
22225, NULL ,9/23/2021,Bronze,whatsapp
40604,Cape Town,6/10/2021,NULL,Email
32992, NULL ,8/21/2025,NULL,Email
47962, NULL ,10/13/2023,Bronze,whatsapp
29338,Cape Town,10/6/2024,Bronze,Email
5826,Cape Town,2/21/2025,Silver,sms
11989, cape town ,17/10/2024,NULL,whatsapp
55377,Pretoria,11/8/2022,Bronze,Email
30399,Durban,3/26/2026,NULL,sms
32527,Pretoria,4/10/2022,Gold,sms
55846,Pretoria,27/12/2025,Gold,whatsapp
13717,Johannesburg,"Monday, July 17, 2023",Bronze,sms
57147,Pretoria,6/24/2024,NULL,Email
29473, NULL ,10/14/2023,Silver,email
37822, NULL ,9/23/2024,Silver,Email
34807, NULL ,14/04/2025,Bronze,Email
19088,Pretoria,9/15/2021,Gold,whatsapp
32169,Pretoria,5/24/2025,NULL,sms
23688,Pretoria,1/12/2025,NULL,sms
33216,Pretoria,6/24/2021,Gold,Email
15260,Johannesburg,7/6/2024,SILVER,Email
58654, cape town ,13/05/2025,Bronze,sms
40487, cape town ,4/7/2025,SILVER, EMAIL 
14552, NULL ,9/10/2025,Gold,whatsapp
41650,Cape Town,8/3/2021,Bronze, EMAIL 
21363,Durban,29/03/2021,Silver,Email
13141,Pretoria,11/1/2023,SILVER,sms
42550,Cape Town,3/4/2022,Silver,email
14624,Cape Town,2/8/2024,Silver,call
30997, cape town ,3/12/2026,Bronze,Email
41211,Pretoria,6/22/2022,Bronze,call
45764, cape town ,3/5/2026,Silver,Email
55769, cape town ,1/8/2021,Gold,Email
44463,Pretoria,5/6/2025,Gold,whatsapp
50800,Johannesburg,7/9/2023,Silver,Email
25032,Johannesburg,1/2/2020,SILVER, EMAIL 
32275, NULL ,11/30/2023,Silver,call
19638,Durban,8/6/2025,NULL,email
36745,Cape Town,7/8/2021,SILVER,email
52744,Cape Town,3/15/2022,Gold,sms
48569, NULL ,11/17/2023,SILVER,sms
7349,Pretoria,24/12/2024,NULL,email
10457,Johannesburg,4/16/2021,Bronze,email
34510,Pretoria,11/14/2023,Gold,whatsapp
9864,Johannesburg,11/10/2021,SILVER, EMAIL 
36060,Pretoria,3/14/2026,NULL, EMAIL 
46349,Pretoria,9/13/2025,Silver, EMAIL 
46309,Cape Town,12/5/2022,NULL,whatsapp
13943,Johannesburg,26/11/2024,Silver,Email
53210,Johannesburg,3/10/2022,Gold,whatsapp
13355,Johannesburg,19/09/2023,Bronze,Email
52694,Pretoria,2/4/2023,Gold,sms
46016,Pretoria,7/18/2022,Silver,email
26539,Cape Town,8/30/2020,Gold,sms
26083,Pretoria,9/29/2022,NULL,Email
27045,Johannesburg,7/10/2022,Bronze,sms
51531,Cape Town,"Monday, July 29, 2024",Bronze,Email
15676,Cape Town,10/30/2024,Silver,Email
33989,Cape Town,3/10/2026,SILVER,Email
53042,Cape Town,6/14/2026,SILVER,sms
46828,Pretoria,6/7/2021,Gold,sms
17787,Pretoria,19/09/2023,Silver,whatsapp
18174,Johannesburg,1/16/2023,SILVER,Email
49950,Cape Town,8/1/2026,NULL,call
22932,Durban,3/22/2023,SILVER,call
51734,Johannesburg,6/15/2026,Bronze, EMAIL 
53515,Durban,2/1/2022,Bronze,email
8671,Pretoria,5/31/2026,NULL,call
36803,Durban,9/14/2023,Bronze,Email
37308,Pretoria,2/21/2021,Silver, EMAIL 
9232,Pretoria,8/3/2023,Silver,sms
24201, NULL ,1/3/2024,SILVER,whatsapp
56009,Pretoria,5/6/2024,Bronze,Email
1695,Johannesburg,3/21/2026,SILVER,Email
26634,Pretoria,9/15/2024,Gold,email
2342,Pretoria,3/13/2022,Silver,whatsapp
52459,Johannesburg,6/22/2022,Silver,Email
2010,Cape Town,1/17/2026,Bronze,call
32726, cape town ,3/12/2022,SILVER,Email
26903,Cape Town,2/18/2024,SILVER,Email
44281,Cape Town,2/24/2023,Silver,whatsapp
53695,Pretoria,5/16/2024,Silver,Email
20049,Pretoria,2/26/2025,Silver,Email
51146,Durban,2/18/2025,Gold,whatsapp
24398,Pretoria,8/5/2025,SILVER,call
25906,Durban,4/30/2020,Bronze,Email
28168,Cape Town,26/03/2025,NULL,Email
12332, NULL ,12/3/2021,Silver,sms
40650,Durban,11/30/2024,NULL, EMAIL 
42917,Durban,10/12/2025,NULL,Email
21107,Durban,12/15/2022,Gold,Email
10395, NULL ,17/07/2023,NULL,email
35276,Pretoria,5/31/2024,NULL,Email
39891,Cape Town,11/18/2021,NULL, EMAIL 
44851,Pretoria,3/16/2025,SILVER,email
52134,Durban,2/7/2023,Bronze,sms
30250,Pretoria,6/17/2023,Bronze,Email
54303,Johannesburg,3/17/2026,Silver,Email
48794,Johannesburg,7/7/2021,NULL, EMAIL 
50436, cape town ,1/20/2022,SILVER,call
7059, NULL ,24/04/2026,Bronze,Email
21006,Pretoria,1/16/2024,Silver,Email
40612,Johannesburg,21/09/2021,Gold,Email
9150,Johannesburg,27/02/2023,Bronze,whatsapp
7367,Durban,"Sunday, May 7, 2023",Bronze,call
30383,Pretoria,5/7/2023,SILVER,Email
58485,Durban,9/2/2024,Bronze,email
18836,Johannesburg,28/08/2025,Silver,sms
27343,Pretoria,6/5/2023,NULL, EMAIL 
35678,Johannesburg,3/13/2022,SILVER,email
1854, NULL ,"Friday, February 5, 2021",Bronze, EMAIL 
43889, cape town ,10/23/2023,Silver,Email
6662,Durban,2/10/2023,Gold,whatsapp
51134, cape town ,"Thursday, February 18, 2021",Bronze,email
5399,Johannesburg,5/22/2022,Gold,Email
40257,Johannesburg,6/14/2021,SILVER,email
44383,Pretoria,10/8/2021,Bronze,call
27828,Cape Town,"Tuesday, December 17, 2024",Bronze,Email
20463, NULL ,25/12/2021,Silver,whatsapp
7819,Cape Town,3/30/2023,NULL,sms
34820,Cape Town,12/18/2021,Bronze,sms
16994,Pretoria,1/7/2022,Bronze,whatsapp
46933,Cape Town,7/21/2023,NULL,Email
25412, NULL ,10/20/2020,Gold, EMAIL 
6883, cape town ,1/19/2025,Bronze,Email
10994,Johannesburg,7/5/2025,Silver,call
35218,Johannesburg,21/02/2023,Gold,call
6691,Durban,10/12/2021,NULL,email
49140, cape town ,8/19/2021,NULL,email
57564,Cape Town,6/3/2022,Bronze, EMAIL 
26126,Johannesburg,7/11/2023,Bronze,call
56246,Cape Town,2/21/2021,SILVER,sms
1552, NULL ,5/4/2021,Bronze,Email
19395,Cape Town,31/05/2023,Silver,Email
31150,Durban,8/16/2025,SILVER,email
21878, NULL ,2/7/2025,Silver,whatsapp
52551,Durban,21/08/2024,Bronze,Email
53104, cape town ,21/06/2023,Bronze,call
16574,Durban,31/05/2022,Bronze,call
41218,Pretoria,9/24/2022,Bronze,sms
31160,Pretoria,7/10/2025,Gold, EMAIL 
42357,Pretoria,2/22/2023,Bronze,call
16274,Durban,17/08/2021,SILVER,sms
15269, NULL ,9/9/2021,Gold,Email
58313, NULL ,8/28/2022,SILVER,sms
42407,Cape Town,11/5/2023,Silver,sms
34474,Pretoria,11/4/2026,Gold,Email
13347, cape town ,5/22/2022,Gold,email
1411, NULL ,2/3/2024,Bronze,Email
46943,Pretoria,12/26/2023,Gold,call
9224,Cape Town,5/4/2022,SILVER,sms
33412, NULL ,28/08/2025,NULL,Email
35394,Cape Town,29/12/2021,Silver,whatsapp
28203, NULL ,6/12/2023,Bronze,email
30102,Pretoria,5/25/2026,Gold, EMAIL 
44520, cape town ,3/6/2021,Bronze,Email
44359, NULL ,11/11/2021,Gold, EMAIL 
27449,Pretoria,11/10/2023,NULL,email
51329,Johannesburg,3/28/2021,Silver,call
46753,Cape Town,2/11/2023,Gold,Email
7915, NULL ,3/15/2025,SILVER,whatsapp
29638,Johannesburg,23/02/2021,Bronze,Email
36785,Pretoria,2/26/2022,Gold,email
29001, NULL ,28/09/2021,Gold,email
23005,Pretoria,"Monday, March 27, 2023",Bronze,whatsapp
51275,Pretoria,1/23/2026,NULL, EMAIL 
54152,Pretoria,9/11/2025,Bronze,Email
18633,Johannesburg,5/19/2026,Gold, EMAIL 
11137,Johannesburg,23/06/2022,Gold, EMAIL 
4201,Johannesburg,26/05/2023,Silver, EMAIL 
11085,Durban,2/11/2024,Silver,Email
3064, NULL ,8/25/2025,Gold,call
23983, NULL ,3/1/2025,NULL,sms
15870,Pretoria,2/27/2021,SILVER,email
43652,Johannesburg,10/1/2025,Bronze,Email
24673,Durban,8/1/2021,Bronze, EMAIL 
37690,Durban,5/15/2026,NULL,Email
9149,Cape Town,5/10/2022,Bronze,Email
22510, NULL ,7/14/2022,Bronze,call
18483,Durban,4/28/2021,NULL,Email
14075,Pretoria,3/5/2025,SILVER,sms
41373,Pretoria,2/19/2022,Silver,email
24989,Pretoria,1/27/2021,Bronze,whatsapp
619, cape town ,5/13/2022,Bronze, EMAIL 
29953, cape town ,6/6/2026,Silver,Email
58255, NULL ,5/17/2022,Silver, EMAIL 
40110, NULL ,1/9/2021,Silver, EMAIL 
762,Pretoria,18/11/2024,Bronze,whatsapp
34799,Johannesburg,11/6/2022,SILVER,whatsapp
17483,Johannesburg,8/16/2025,Bronze, EMAIL 
42158,Johannesburg,9/6/2024,NULL,whatsapp
20429, NULL ,4/7/2024,Bronze,Email
7740,Cape Town,9/6/2025,Gold,call
48952,Durban,15/02/2025,Bronze,sms
11607,Cape Town,11/19/2021,Gold,Email
38511,Durban,11/6/2021,NULL,Email
46810, NULL ,7/21/2025,Gold,call
48353,Pretoria,1/21/2022,Silver,Email
54671,Durban,22/04/2023,SILVER,call
58341,Pretoria,16/11/2023,NULL,sms
58826, NULL ,17/11/2022,Silver,sms
7894,Cape Town,4/13/2022,Bronze,call
36247,Johannesburg,18/08/2022,NULL,email
31979,Pretoria,27/10/2022,Bronze,Email
51742,Cape Town,10/11/2025,NULL,whatsapp
43419,Johannesburg,"Monday, June 10, 2024",Bronze, EMAIL 
34388,Pretoria,10/16/2024,Silver,whatsapp
4836, NULL ,5/26/2026,Bronze,whatsapp
57850,Pretoria,12/7/2021,Bronze,whatsapp
22735, cape town ,"Tuesday, August 5, 2025",Bronze,call
27177, cape town ,11/13/2024,Gold,call
21025,Durban,6/6/2021,Gold,Email
55862,Johannesburg,14/09/2025,SILVER,Email
48617,Pretoria,5/15/2024,NULL,whatsapp
28589,Johannesburg,3/31/2022,SILVER,sms
16760,Pretoria,7/21/2021,SILVER,email
30147, cape town ,6/3/2025,Bronze,Email
18397, NULL ,16/08/2023,SILVER,Email
43644,Pretoria,10/1/2024,SILVER,sms
3876,Pretoria,20/01/2023,SILVER,call
31091, NULL ,12/22/2022,NULL, EMAIL 
3035,Durban,5/13/2023,SILVER,call
11122,Pretoria,5/17/2026,SILVER,call
49418,Pretoria,3/6/2021,NULL,whatsapp
49480, NULL ,14/05/2026,Silver,call
9031,Cape Town,13/12/2022,NULL,call
28319,Pretoria,2/14/2021,NULL,call
34485, cape town ,2/7/2020,Gold,sms
10392,Pretoria,6/7/2021,Bronze,Email
48269,Pretoria,12/9/2022,SILVER,Email
36453,Durban,7/6/2021,Silver,call
32929, NULL ,1/9/2026,SILVER,sms
28554,Pretoria,1/19/2026,Bronze, EMAIL 
2774,Johannesburg,15/04/2024,Gold, EMAIL 
29152,Pretoria,6/11/2024,SILVER,whatsapp
5013, cape town ,8/17/2023,Gold,Email
36295, cape town ,6/13/2024,Bronze,email
31260,Durban,3/8/2026,SILVER,whatsapp
57197, NULL ,10/29/2025,NULL,email
29858, NULL ,7/18/2022,Silver,whatsapp
46197,Durban,1/8/2025,Bronze,email
14640,Cape Town,13/06/2022,Silver,whatsapp
45511,Cape Town,16/10/2022,Gold,sms
47395, cape town ,1/22/2024,Silver,call
23642,Pretoria,12/10/2024,Bronze,sms
976, NULL ,6/25/2024,Bronze,Email
35842, cape town ,12/22/2022,NULL,whatsapp
50893,Durban,11/1/2024,Gold,email
26373,Johannesburg,11/12/2025,Gold,Email
28910, NULL ,2/3/2025,Silver,call
36336,Pretoria,5/25/2026,Bronze,Email
32665,Durban,"Friday, July 14, 2023",Bronze,Email
49220, NULL ,25/04/2023,Gold, EMAIL 
5673, cape town ,11/27/2025,Silver,whatsapp
5624,Pretoria,25/04/2026,Bronze,call
2204,Pretoria,25/02/2023,SILVER,Email
55686,Durban,8/4/2024,Gold,Email
34244,Pretoria,7/20/2024,Gold,call
33931,Johannesburg,19/02/2025,Silver,Email
8677, NULL ,11/11/2022,SILVER,Email
3797, NULL ,12/25/2024,SILVER,Email
6745,Pretoria,7/30/2025,NULL,sms
19582,Pretoria,1/22/2023,Silver,email
39237,Johannesburg,7/23/2025,Bronze,sms
42196,Johannesburg,1/22/2024,Gold,sms
57346,Pretoria,10/14/2023,Gold,call
9926, cape town ,2/28/2021,Bronze,email
56422,Cape Town,23/04/2024,Silver,call
34723,Pretoria,9/14/2021,SILVER,whatsapp
8648, NULL ,1/10/2025,Bronze, EMAIL 
954,Johannesburg,4/4/2024,Silver,sms
5444,Cape Town,5/8/2023,Gold,Email
24548,Pretoria,7/21/2022,NULL,Email
14843, NULL ,4/12/2021,NULL,Email
35659,Pretoria,16/01/2024,Bronze,whatsapp
33910,Johannesburg,3/8/2022,Gold,Email
465,Cape Town,11/12/2023,SILVER,Email
18191,Pretoria,10/23/2023,Bronze,email
14405, NULL ,3/4/2023,Silver,Email
18674,Johannesburg,2/10/2023,NULL,call
14242,Durban,8/30/2021,Bronze,email
31374,Durban,3/24/2023,SILVER,email
38343,Johannesburg,2/19/2026,Bronze,sms
4569,Johannesburg,1/21/2026,SILVER, EMAIL 
56674,Durban,2/13/2023,NULL,sms
43803,Durban,17/09/2022,SILVER,email
9412,Pretoria,2/13/2023,Bronze,call
26688,Durban,6/5/2025,Silver,call
32001,Durban,7/4/2025,Bronze,whatsapp
45205,Pretoria,10/16/2024,SILVER,whatsapp
47827, cape town ,3/26/2026,SILVER,sms
34364,Durban,6/9/2025,Bronze,call
50068,Johannesburg,30/11/2025,NULL,Email
50077,Pretoria,15/01/2026,Bronze,call
29653, cape town ,9/21/2024,Bronze,Email
37756, NULL ,"Wednesday, September 28, 2022",Bronze,Email
35338,Johannesburg,12/10/2024,Bronze,email
26017, NULL ,20/02/2021,NULL,email
23860,Durban,12/28/2021,Gold,email
31529,Johannesburg,5/20/2025,SILVER,call
15211,Pretoria,9/7/2023,SILVER,Email
23789,Cape Town,9/4/2021,Silver,call
52861,Durban,8/5/2024,Bronze,Email
6809, NULL ,28/04/2025,Gold,whatsapp
55176, NULL ,10/14/2023,Bronze,call
37960,Pretoria,10/3/2022,NULL,sms
40558, NULL ,5/25/2022,Bronze,call
39540, NULL ,11/29/2023,SILVER,call
25369,Pretoria,9/11/2025,Bronze,call
191,Johannesburg,5/29/2020,Silver,whatsapp
18173,Cape Town,22/09/2022,SILVER,Email
48500,Pretoria,9/25/2024,NULL,Email
1029,Pretoria,7/1/2025,Gold, EMAIL 
4740,Johannesburg,4/11/2023,NULL, EMAIL 
55186,Pretoria,1/26/2026,Gold,sms
9281,Johannesburg,5/21/2026,NULL,whatsapp
18765,Cape Town,30/07/2025,Gold,call
50110,Cape Town,2/7/2026,Silver,Email
48072,Pretoria,4/21/2023,Bronze,email
49663,Cape Town,4/17/2024,SILVER,Email
35156,Durban,7/23/2024,Bronze, EMAIL 
28325,Johannesburg,18/03/2023,Bronze, EMAIL 
46067,Johannesburg,5/12/2021,Gold,Email
18523,Johannesburg,28/11/2022,NULL,sms
55440, cape town ,27/03/2025,Bronze,whatsapp
26031,Durban,14/07/2025,Bronze,Email
51191,Durban,1/24/2020,Bronze,whatsapp
46678, NULL ,1/17/2021,Gold,Email
47979,Cape Town,15/09/2023,Bronze,email
8091,Pretoria,12/2/2024,NULL,whatsapp
5711,Pretoria,7/16/2022,Bronze,email
27183, cape town ,4/5/2025,Gold,whatsapp
55553,Durban,8/15/2022,SILVER,Email
27632,Pretoria,12/7/2022,Silver, EMAIL 
11741,Pretoria,7/16/2022,Gold,Email
31070,Pretoria,1/7/2026,Bronze,Email
6063,Cape Town,7/30/2025,Bronze, EMAIL 
17722,Cape Town,7/11/2020,NULL,email
32828,Pretoria,4/27/2024,NULL,call
45361,Pretoria,"Tuesday, August 17, 2021",Bronze,sms
10523,Durban,20/01/2022,SILVER,call
56548,Johannesburg,11/16/2025,SILVER,Email
1860,Durban,12/7/2024,Gold,Email
39773, cape town ,3/25/2026,SILVER,Email
30190, cape town ,6/3/2025,NULL,whatsapp
39864, cape town ,10/8/2022,Silver,sms
5414, NULL ,13/12/2025,Silver,email
54001,Durban,6/8/2026,Gold, EMAIL 
18356, cape town ,5/29/2025,Silver,call
44668,Johannesburg,3/10/2023,SILVER,Email
26669, cape town ,9/30/2020,NULL,email
26543,Cape Town,11/2/2025,NULL,call
55587, cape town ,24/11/2025,Gold,Email
48378,Johannesburg,1/3/2021,Gold,Email
29676,Pretoria,6/2/2021,Bronze,Email
29271,Pretoria,5/22/2026,Gold,call
13503,Cape Town,6/10/2023,Gold,call
43562,Johannesburg,8/23/2025,NULL,sms
28622,Pretoria,8/10/2024,Silver,sms
15105,Johannesburg,2/6/2024,Gold,Email
56290,Cape Town,1/2/2021,Silver,call
43233,Johannesburg,8/1/2021,Bronze,sms
57037, NULL ,1/24/2024,Bronze,call
58692,Durban,1/8/2020,SILVER,Email
6002,Pretoria,11/17/2023,NULL,whatsapp
39647,Cape Town,8/28/2021,Gold,email
14130,Pretoria,2/10/2022,Bronze,Email
22481,Cape Town,1/24/2025,NULL,email
5813,Cape Town,6/7/2021,Silver,call
34939,Johannesburg,8/20/2023,Bronze,Email
46216,Pretoria,19/04/2022,SILVER,call
21295,Johannesburg,12/2/2023,Bronze,call
38043,Pretoria,3/7/2024,SILVER, EMAIL 
22212,Cape Town,9/8/2024,Bronze,email
56230, NULL ,10/20/2023,Bronze,whatsapp
402,Durban,8/9/2022,NULL,Email
12796,Johannesburg,3/2/2025,Gold,Email
7286,Cape Town,9/5/2020,Silver,sms
42250,Durban,4/26/2022,NULL, EMAIL 
51846,Pretoria,2/8/2021,Silver,Email
55967, cape town ,9/27/2020,SILVER,sms
27456,Pretoria,4/25/2022,Bronze,email
25757,Durban,28/03/2026,Bronze,Email
43763,Cape Town,25/03/2023,Bronze, EMAIL 
14261,Cape Town,7/23/2022,Bronze,Email
20466, cape town ,8/30/2022,Bronze,call
25227, NULL ,2/1/2025,SILVER, EMAIL 
843,Cape Town,4/14/2026,Silver,call
1813, NULL ,10/11/2024,Gold,sms
6672, NULL ,1/29/2026,Gold,whatsapp
42424,Pretoria,12/15/2021,NULL,Email
47472, NULL ,9/4/2021,Bronze,whatsapp
51350,Cape Town,25/06/2023,Gold,whatsapp
21849,Johannesburg,8/6/2022,Bronze,email
36786, NULL ,1/1/2020,Gold,email
36310,Cape Town,4/3/2020,Gold,whatsapp
2760, NULL ,9/2/2026,Bronze,Email
8365, NULL ,6/9/2025,Gold,whatsapp
13256,Pretoria,1/26/2022,Gold,Email
16083, cape town ,9/13/2021,Bronze, EMAIL 
17209,Johannesburg,19/05/2024,Bronze,whatsapp
26125, NULL ,5/12/2025,Bronze,call
9563,Durban,12/28/2024,Bronze,Email
10874,Pretoria,1/8/2025,NULL,call
27779, cape town ,8/9/2022,Bronze,Email
5614,Johannesburg,27/02/2022,NULL,Email
23018,Johannesburg,5/7/2026,NULL,Email
24133,Pretoria,10/14/2021,SILVER,call
19002, NULL ,16/03/2022,NULL,Email
45692, cape town ,11/6/2021,SILVER, EMAIL 
27382,Cape Town,6/20/2026,Silver,email
44849,Pretoria,22/11/2021,Gold,whatsapp
49898,Cape Town,2/7/2024,Gold, EMAIL 
27090, cape town ,25/10/2021,Gold,whatsapp
10298, NULL ,7/4/2024,Bronze,Email
32071,Cape Town,"Monday, March 23, 2026",Bronze,Email
34369, cape town ,1/6/2025,SILVER,call
39385,Durban,8/16/2022,Silver,email
33978,Pretoria,9/3/2025,NULL,sms
30131,Pretoria,8/30/2023,SILVER,email
2712,Durban,4/29/2021,Bronze,whatsapp
20075,Durban,2/6/2022,NULL,sms
1449,Johannesburg,5/28/2022,NULL,Email
34864, cape town ,10/14/2022,SILVER, EMAIL 
42887,Pretoria,"Tuesday, September 26, 2023",Bronze,whatsapp
56944,Cape Town,11/25/2024,Bronze,call
52642, NULL ,10/5/2022,SILVER,Email
21293,Pretoria,12/4/2025,NULL,whatsapp
18305,Johannesburg,10/6/2022,NULL,sms
46766,Pretoria,2/18/2022,Bronze, EMAIL 
43718,Pretoria,9/4/2024,Bronze,sms
56744, NULL ,3/9/2024,Silver,Email
18214, cape town ,3/11/2022,Gold, EMAIL 
58574,Cape Town,30/03/2025,Bronze,sms
17117, NULL ,8/17/2023,SILVER,email
10205, cape town ,13/05/2022,Silver, EMAIL 
48188,Cape Town,3/2/2023,SILVER,sms
35137,Pretoria,12/11/2022,Gold,Email
40772,Pretoria,7/8/2024,Bronze,Email
3730,Pretoria,5/18/2021,Bronze,email
52967, NULL ,19/10/2024,NULL,Email
20359, cape town ,4/17/2023,NULL,whatsapp
9028, NULL ,1/12/2020,Gold,sms
14486, cape town ,3/1/2026,Bronze,call
35547,Pretoria,5/14/2022,Silver,sms
8346, NULL ,7/27/2024,Gold,Email
27594,Pretoria,11/6/2023,Gold,whatsapp
49025, NULL ,10/4/2025,Bronze,email
14166,Pretoria,8/15/2024,NULL,call
20464, NULL ,11/7/2023,Bronze,Email
37901,Pretoria,5/3/2021,Bronze,email
12369,Johannesburg,15/06/2024,NULL,sms
26961,Johannesburg,7/28/2021,NULL,Email
44066,Pretoria,1/15/2024,NULL,sms
5428,Johannesburg,12/12/2024,SILVER, EMAIL 
11972,Durban,13/05/2022,Silver,call
15420, NULL ,10/11/2022,Silver,sms
43978,Pretoria,11/9/2023,SILVER,Email
21680,Johannesburg,2/25/2026,Silver,email
22356, NULL ,10/29/2023,Bronze,Email
34112, NULL ,4/9/2026,Silver, EMAIL 
22776,Durban,31/12/2024,Gold,Email
30667,Pretoria,1/21/2024,Silver, EMAIL 
47270,Pretoria,17/06/2023,Gold,email
15661,Cape Town,6/28/2023,Bronze,Email
49277, NULL ,6/11/2022,SILVER,sms
42075,Pretoria,9/24/2021,Gold,call
2940,Pretoria,5/16/2021,Gold,Email
45653, cape town ,4/3/2023,Bronze,call
24450,Pretoria,2/8/2025,Gold,Email
23266,Pretoria,2/3/2021,Silver,Email
11664, cape town ,3/2/2022,Bronze,call
53902,Johannesburg,18/02/2023,Bronze,Email
5446,Johannesburg,10/12/2024,Bronze,Email
47650,Durban,5/18/2021,NULL, EMAIL 
3684,Durban,24/02/2026,Bronze,email
50855,Cape Town,24/06/2024,Bronze,Email
1006,Cape Town,31/01/2024,Bronze,call
5433,Cape Town,7/2/2021,Silver,sms
39615,Pretoria,5/18/2026,Silver,Email
11871,Johannesburg,6/12/2026,Silver,call
6796,Pretoria,8/15/2024,Bronze,whatsapp
54165,Durban,12/29/2021,Bronze,email
11413,Cape Town,12/16/2021,NULL,whatsapp
50349, cape town ,2/7/2022,Silver,sms
40958,Johannesburg,2/21/2025,NULL,email
54915,Cape Town,11/15/2025,Bronze,sms
37991,Pretoria,12/13/2022,SILVER,Email
15049,Pretoria,29/05/2021,Bronze,whatsapp
32604,Durban,2/12/2021,SILVER,call
19586, cape town ,26/05/2021,NULL,Email
45892, NULL ,7/1/2024,NULL,email
31322,Durban,"Tuesday, February 17, 2026",Bronze,Email
23658, cape town ,12/13/2024,Silver,Email
45134,Pretoria,6/21/2026,SILVER,sms
51120,Pretoria,8/13/2024,Bronze, EMAIL 
3925,Johannesburg,28/07/2025,SILVER,call
28226,Durban,24/08/2023,Silver,sms
28007,Pretoria,12/23/2022,NULL,Email
